,TSNE-1,TSNE-2,task_source
25974,-28.232676,8.967451,RP293
25975,35.66031,47.32875,RP293
25976,-12.114305,47.55679,RP293
25977,39.868206,38.65535,RP293
25978,26.780626,43.4226,RP293
25979,19.783316,-26.527428,RP293
25980,-35.62044,31.616304,RP293
25981,7.088031,53.67132,RP293
25982,43.522713,-17.392187,RP293
25983,-11.175848,-33.551468,RP293
25984,18.650639,45.48954,RP293
25985,15.260748,37.11627,RP293
25986,-8.134007,-56.33334,RP293
25987,60.867393,4.1434236,RP293
25988,-19.321089,33.98981,RP293
25989,49.62079,39.01104,RP293
25990,45.030857,39.145695,RP293
25991,53.970936,19.360613,RP293
25992,3.1108105,37.005863,RP293
25993,-51.82547,-11.336233,RP293
25994,26.86318,45.570908,RP293
25995,-35.07747,28.73166,RP293
25996,46.420105,-5.6304073,RP293
25997,1.5016639,41.375744,RP293
25998,29.31247,-39.09021,RP293
25999,22.991602,-10.303994,RP293
26000,-29.639078,23.699553,RP293
26001,31.565643,31.71882,RP293
26002,-13.613427,32.98895,RP293
26003,30.337763,46.649742,RP293
26004,29.66349,55.569603,RP293
26005,33.023403,-21.583961,RP293
26006,16.281166,36.830864,RP293
26007,49.521835,20.455309,RP293
26008,43.586617,-0.640301,RP293
26009,-39.23478,20.270332,RP293
26010,-17.66466,-8.129998,RP293
26011,26.546896,-29.941738,RP293
26012,-1.6148493,22.542095,RP293
26013,64.05216,-14.099971,RP293
26014,3.2718797,-42.828968,RP293
26015,34.949684,47.31577,RP293
26016,20.971098,54.354023,RP293
26017,-6.767418,33.97336,RP293
26018,-14.910554,41.521107,RP293
26019,45.13797,-6.8819656,RP293
26020,50.03398,-8.795643,RP293
26021,22.763258,-15.103265,RP293
26022,42.930347,-10.094514,RP293
26023,60.159607,-22.583826,RP293
26024,42.464924,31.69391,RP293
26025,-48.222034,15.233145,RP293
26026,28.59252,0.44413188,RP293
26027,37.96785,-16.270882,RP293
26028,22.96838,-31.891481,RP293
26029,7.6233625,37.428303,RP293
26030,35.085884,27.021317,RP293
26031,34.469067,17.66933,RP293
26032,22.755941,46.52786,RP293
26033,55.71769,15.365319,RP293
26034,-4.796089,44.370483,RP293
26035,6.0659833,28.692026,RP293
26036,21.65312,-20.203114,RP293
26037,26.78524,48.408924,RP293
26038,-47.80706,-28.43713,RP293
26039,41.473003,24.357409,RP293
26040,17.711979,-44.8235,RP293
26041,52.081123,17.578764,RP293
26042,18.313934,0.86112875,RP293
26043,26.140709,19.426165,RP293
26044,-38.13329,24.332283,RP293
26045,44.14679,-23.99555,RP293
26046,-43.611156,-6.488677,RP293
26047,47.213085,-34.992634,RP293
26048,26.466724,43.312702,RP293
26049,48.27344,31.096207,RP293
26050,42.0788,3.5957003,RP293
26051,-1.661826,46.051155,RP293
26052,-3.1378307,32.32107,RP293
26053,-5.5214505,30.578651,RP293
26054,-38.00748,-18.310148,RP293
26055,-12.840247,-36.20163,RP293
26056,-3.3686578,27.078844,RP293
26057,-31.61318,23.34604,RP293
26058,15.385562,34.776512,RP293
26059,27.980185,-23.054077,RP293
26060,-34.296146,29.549124,RP293
26061,-43.459816,37.176933,RP293
26062,41.78955,-5.654069,RP293
26063,15.394778,30.26162,RP293
26064,12.585037,51.43562,RP293
26065,33.41038,4.2490225,RP293
26066,21.659197,51.29166,RP293
26067,24.816343,20.578085,RP293
26068,-3.8679335,-9.937012,RP293
26069,35.87081,6.525146,RP293
26070,40.053753,14.707625,RP293
26071,-9.75758,-14.123113,RP293
26072,-18.55028,-44.8594,RP293
26073,0.6998929,33.95377,RP293
26074,-40.16817,22.098604,RP293
26075,46.571285,36.684013,RP293
26076,8.160035,30.426989,RP293
26077,-9.598182,36.679924,RP293
26078,10.839044,-47.646088,RP293
26079,-20.010714,30.774197,RP293
26080,18.688139,30.159975,RP293
26081,42.58442,6.8605065,RP293
26082,48.902634,0.10025361,RP293
26083,-5.914912,44.409306,RP293
26084,35.020096,26.840313,RP293
26085,-28.639126,33.284634,RP293
26086,-13.312868,41.926895,RP293
26087,20.644192,46.95656,RP293
26088,24.689196,0.24414264,RP293
26089,34.194683,43.659695,RP293
26090,2.138777,-3.946632,RP293
26091,-34.91343,24.231554,RP293
26092,21.8532,47.577328,RP293
26093,36.56769,8.86289,RP293
26094,46.89202,3.5650325,RP293
26095,56.54961,-9.641418,RP293
26096,44.49369,21.15845,RP293
26097,-9.592255,30.29517,RP293
26098,38.77428,-28.240341,RP293
26099,-16.690056,46.579586,RP293
26100,30.20284,21.819033,RP293
26101,-9.727876,31.317356,RP293
26102,34.500977,-18.153488,RP293
26103,-4.336983,42.204494,RP293
26104,28.3222,-0.1129481,RP293
26105,49.09137,40.32162,RP293
26106,19.162415,54.74346,RP293
26107,-33.43226,40.600822,RP293
26108,47.875477,21.643255,RP293
26109,56.593723,18.805805,RP293
26110,-7.920268,29.335663,RP293
26111,14.451363,35.00085,RP293
26112,-11.001687,-51.43364,RP293
26113,16.19397,29.133694,RP293
26114,48.737953,41.644802,RP293
26115,26.477419,46.659317,RP293
26116,50.31938,9.2319145,RP293
26117,-7.2050176,33.638927,RP293
26118,20.521805,-9.245041,RP293
26119,36.11319,24.976295,RP293
26120,-48.23259,15.243111,RP293
26121,32.1824,53.430313,RP293
26122,45.393463,18.362438,RP293
26123,-33.41508,23.656385,RP293
26124,-48.259552,20.413017,RP293
26125,49.761726,-10.578039,RP293
26126,-5.9048696,30.266521,RP293
26127,31.802607,-40.6815,RP293
26128,44.38705,4.284532,RP293
26129,2.2448702,35.985985,RP293
26130,9.2223625,39.24504,RP293
26131,25.368015,19.210268,RP293
26132,9.74357,37.67243,RP293
26133,13.50583,44.796978,RP293
26134,-29.803766,9.969828,RP293
26135,7.935835,27.895859,RP293
26136,45.01085,13.569304,RP293
26137,30.23078,49.68019,RP293
26138,44.412987,19.238287,RP293
26139,35.771183,29.666052,RP293
26140,-4.5956407,39.670612,RP293
26141,-24.069517,33.70614,RP293
26142,28.592508,0.44341445,RP293
26143,49.322575,-15.777176,RP293
26144,46.77399,43.723713,RP293
26145,-10.81434,28.988443,RP293
26146,48.31931,17.815897,RP293
26147,46.47495,-12.052771,RP293
26148,21.84406,42.44932,RP293
26149,-52.370373,-1.3697417,RP293
26150,-23.056557,42.13712,RP293
26151,45.139767,30.407055,RP293
26152,20.592731,-45.36877,RP293
26153,50.3516,-8.463461,RP293
26154,36.957245,27.535566,RP293
26155,36.005432,-2.2233837,RP293
26156,-42.078907,28.632954,RP293
26157,34.25734,45.109623,RP293
26158,-9.409776,7.7106714,RP293
26159,45.005558,38.53649,RP293
26160,-6.6317945,40.67162,RP293
26161,-52.207867,-0.87040854,RP293
26162,2.4665554,42.6907,RP293
26163,27.320442,-18.128452,RP293
26164,30.250193,-32.239113,RP293
26165,2.9583018,27.21817,RP293
26166,26.911451,-36.186676,RP293
26167,-52.207787,20.909811,RP293
26168,-55.558937,10.971759,RP293
26169,-42.367332,31.430656,RP293
26170,38.349823,19.299963,RP293
26171,24.259077,44.966793,RP293
26172,26.94565,-5.9779825,RP293
26173,20.01418,33.15217,RP293
26174,7.8838954,-14.954322,RP293
26175,48.485382,-10.935462,RP293
26176,11.314353,-58.183384,RP293
26177,36.18499,48.19358,RP293
26178,34.307266,21.943153,RP293
26179,50.68495,29.580755,RP293
26180,20.413301,-29.331228,RP293
26181,20.853569,19.78653,RP293
26182,26.989714,45.81808,RP293
26183,36.16738,-33.617096,RP293
26184,55.33831,18.579283,RP293
26185,31.81197,-48.552303,RP293
26186,-35.5092,39.408863,RP293
26187,20.408781,-50.58076,RP293
26188,7.6379585,-11.564909,RP293
26189,-54.073376,-14.580013,RP293
26190,41.706238,-18.592161,RP293
26191,-17.000937,39.804897,RP293
26192,31.759373,10.298455,RP293
26193,-29.217262,-26.11213,RP293
26194,42.09972,46.673912,RP293
26195,32.19162,16.288174,RP293
26196,26.13507,7.1061044,RP293
26197,40.553345,34.323467,RP293
26198,10.564221,44.51834,RP293
26199,39.21229,22.003063,RP293
26200,-40.341305,-2.18,RP293
26201,30.025127,20.241716,RP293
26202,29.389805,16.528833,RP293
26203,48.68127,-12.030385,RP293
26204,10.2119875,-48.65723,RP293
26205,32.692326,7.3611603,RP293
26206,2.0444562,45.106323,RP293
26207,-38.555164,37.995354,RP293
26208,17.30123,-49.522964,RP293
26209,-46.9676,30.966307,RP293
26210,22.476746,37.34685,RP293
26211,6.69712,47.617783,RP293
26212,22.812563,0.9763374,RP293
26213,23.705563,27.46188,RP293
26214,6.964949,-10.666066,RP293
26215,16.56915,-35.19897,RP293
26216,-13.841121,41.873863,RP293
26217,6.799847,22.232704,RP293
26218,9.343846,52.20253,RP293
26219,48.81167,17.181509,RP293
26220,43.695927,33.91703,RP293
26221,5.2923365,43.398354,RP293
26222,39.84958,-19.353144,RP293
26223,24.435743,40.406475,RP293
26224,31.094105,-34.386166,RP293
26225,-27.502644,41.15964,RP293
26226,33.40938,-9.478659,RP293
26227,18.62616,36.579918,RP293
26228,55.458153,-12.35645,RP293
26229,46.38509,9.00797,RP293
26230,34.791107,37.192577,RP293
26231,41.24475,15.34152,RP293
26232,36.081116,-3.7642195,RP293
26233,-50.812756,3.017031,RP293
26234,40.397728,4.255801,RP293
26235,38.44215,48.903576,RP293
26236,31.213324,-22.53764,RP293
26237,-41.415066,21.764648,RP293
26238,-37.79442,32.26361,RP293
26239,27.628819,8.23711,RP293
26240,37.84289,-21.247967,RP293
26241,55.074768,-6.02166,RP293
26242,38.805767,14.99916,RP293
26243,52.567207,13.943136,RP293
26244,45.5498,38.450836,RP293
26245,9.467064,2.0542014,RP293
26246,-3.6216915,-53.942146,RP293
26247,28.663164,-7.1562734,RP293
26248,28.931726,9.560129,RP293
26249,1.5537142,-57.428783,RP293
26250,-18.753712,16.344505,RP293
26251,14.928669,-21.541443,RP293
26252,31.738564,47.408752,RP293
26253,40.70867,-16.000023,RP293
26254,-10.074341,-55.720528,RP293
26255,-43.98161,29.276716,RP293
26256,16.580519,-50.422134,RP293
26257,20.073011,33.026352,RP293
26258,12.594844,29.525253,RP293
26259,46.178757,-1.2880113,RP293
26260,32.610386,35.46253,RP293
26261,-7.594163,32.92604,RP293
26262,33.256733,-19.548319,RP293
26263,40.49747,4.3197293,RP293
26264,47.43603,4.4827504,RP293
26265,23.913921,-48.735386,RP293
26266,-34.09012,30.388708,RP293
26267,26.759027,26.892317,RP293
26268,29.894718,-12.5119915,RP293
26269,40.717587,28.924679,RP293
26270,2.072147,33.57723,RP293
26271,-17.500956,18.147514,RP293
26272,59.61888,-8.431194,RP293
26273,43.025852,45.40163,RP293
26274,32.38326,-5.289867,RP293
26275,43.171284,46.632683,RP293
26276,8.427594,-47.760727,RP293
26277,17.508936,-45.527866,RP293
26278,34.882404,0.71945703,RP293
26279,22.983421,41.92746,RP293
26280,19.14822,47.651707,RP293
26281,46.803482,14.498623,RP293
26282,-12.1569195,-16.054428,RP293
26283,12.636067,-45.7472,RP293
26284,36.157032,26.921755,RP293
26285,14.112869,50.935604,RP293
26286,-51.32003,4.394951,RP293
26287,53.00198,-8.242471,RP293
26288,12.909203,53.362114,RP293
26289,44.398914,43.47247,RP293
26290,23.468348,-3.0513234,RP293
26291,21.659197,51.29166,RP293
26292,16.631767,20.307766,RP293
26293,47.53357,20.872578,RP293
26294,-6.2356367,-55.236904,RP293
26295,40.8536,34.920788,RP293
26296,30.566753,-28.42377,RP293
26297,16.541924,-57.23322,RP293
26298,7.9149203,-4.5963864,RP293
26299,-7.9674187,44.008533,RP293
26300,-20.444218,21.10178,RP293
26301,-46.449013,31.16196,RP293
26302,-46.787144,24.38871,RP293
26303,-39.673565,29.188337,RP293
26304,41.837193,12.363862,RP293
26305,6.9826818,40.01248,RP293
26306,-43.539013,28.325083,RP293
26307,49.891327,35.048573,RP293
26308,42.451813,-8.442831,RP293
26309,36.666126,-15.535476,RP293
26310,20.266106,21.2414,RP293
26311,24.683126,-12.097399,RP293
26312,28.598566,-32.2874,RP293
26313,27.301094,8.435056,RP293
26314,-35.059998,33.102596,RP293
26315,45.34051,36.78079,RP293
26316,17.193182,-32.185192,RP293
26317,-37.546288,11.398766,RP293
26318,20.66119,30.738264,RP293
26319,-21.307606,-30.003445,RP293
26320,25.039972,-6.345758,RP293
26321,18.648674,45.49025,RP293
26322,15.917993,-59.73853,RP293
26323,25.281116,1.2893138,RP293
26324,32.157894,9.213141,RP293
26325,43.861584,20.289879,RP293
26326,24.67069,49.195736,RP293
26327,-26.810768,30.66196,RP293
26328,-33.315838,17.878853,RP293
26329,51.052094,6.1208634,RP293
26330,-4.462379,-24.667124,RP293
26331,55.24325,2.0077262,RP293
26332,2.5551674,46.804554,RP293
26333,33.131577,16.681467,RP293
26334,9.734727,40.256477,RP293
26335,29.836199,15.640237,RP293
26336,-29.631056,23.527403,RP293
26337,-6.6480045,-1.9630114,RP293
26338,-60.66403,15.012834,RP293
26339,27.411293,29.684269,RP293
26340,-20.644478,39.131023,RP293
26341,30.23107,49.680576,RP293
26342,23.1355,46.31672,RP293
26343,38.537666,7.6913705,RP293
26344,-8.47271,-2.4962962,RP293
26345,-41.30046,27.212511,RP293
26346,47.919945,-1.4088577,RP293
26347,-28.771954,-43.0914,RP293
26348,18.432798,1.5914353,RP293
26349,46.175552,38.227173,RP293
26350,31.718966,43.71696,RP293
26351,-24.848484,6.00168,RP293
26352,35.154602,-39.47974,RP293
26353,18.332943,-27.972006,RP293
26354,50.102783,-0.23626575,RP293
26355,-3.1505594,27.5076,RP293
26356,-37.23284,28.937675,RP293
26357,25.765474,53.038494,RP293
26358,-0.050278313,39.507164,RP293
26359,-1.267045,38.45976,RP293
26360,6.7799544,37.2191,RP293
26361,9.55619,41.018707,RP293
26362,20.223248,43.14683,RP293
26363,-37.645203,28.098885,RP293
26364,31.406054,25.726744,RP293
26365,45.74752,36.538204,RP293
26366,44.689884,-13.3741865,RP293
26367,-36.240833,26.470942,RP293
26368,12.975172,-34.497444,RP293
26369,5.1419897,44.417202,RP293
26370,42.234188,1.527256,RP293
26371,43.97348,29.004328,RP293
26372,-14.608769,-22.871096,RP293
26373,24.547302,-24.084213,RP293
26374,4.721017,-57.831482,RP293
26375,-48.90674,-7.681364,RP293
26376,14.0947075,20.555561,RP293
26377,12.129947,-8.173758,RP293
26378,-34.501682,7.556025,RP293
26379,30.43341,16.469498,RP293
26380,25.066595,-5.9249086,RP293
26381,23.913921,-48.735386,RP293
26382,41.623524,-27.645515,RP293
26383,53.436012,-21.993729,RP293
26384,49.70772,-20.010464,RP293
26385,-42.701054,-25.341646,RP293
26386,-9.9069395,-14.088199,RP293
26387,-16.13101,34.4725,RP293
26388,1.822971,33.450012,RP293
26389,28.738472,-54.07687,RP293
26390,38.67206,2.7370377,RP293
26391,36.103714,27.319569,RP293
26392,-37.570324,0.46966743,RP293
26393,24.50371,-3.0668344,RP293
26394,26.946518,-5.9784718,RP293
26395,46.17874,-1.2879448,RP293
26396,51.827305,-12.742451,RP293
26397,22.990559,13.288711,RP293
26398,25.815287,-34.660328,RP293
26399,29.54904,55.350643,RP293
26400,32.39797,32.829617,RP293
26401,39.043705,37.688034,RP293
26402,-31.168669,26.874956,RP293
26403,22.991266,-47.768192,RP293
26404,45.95641,7.2516313,RP293
26405,19.622412,-44.45027,RP293
26406,-26.531622,9.766306,RP293
26407,36.308144,38.652504,RP293
26408,8.171594,3.527356,RP293
26409,49.46454,11.524403,RP293
26410,33.524166,52.223774,RP293
26411,-28.144852,35.05322,RP293
26412,26.080492,16.162292,RP293
26413,33.49288,-13.298715,RP293
26414,-2.4806516,-5.989377,RP293
26415,23.443707,33.617294,RP293
26416,60.72223,7.753635,RP293
26417,4.414447,45.896015,RP293
26418,46.679337,-27.70311,RP293
26419,8.210898,-44.524353,RP293
26420,-48.134636,20.886454,RP293
26421,29.436884,-21.610353,RP293
26422,17.815369,51.84682,RP293
26423,23.59905,-33.084667,RP293
26424,24.663239,-29.202265,RP293
26425,28.85248,-16.106956,RP293
26426,-0.12369624,-24.163578,RP293
26427,11.317785,16.78534,RP293
26428,43.872337,-7.717132,RP293
26429,24.211195,-18.382431,RP293
26430,45.390953,4.101884,RP293
26431,36.546585,-14.547006,RP293
26432,14.385742,-39.705093,RP293
26433,45.159557,40.9067,RP293
26434,44.36671,34.428696,RP293
26435,24.481432,17.36792,RP293
26436,-47.56214,-9.157039,RP293
26437,-33.538933,31.704367,RP293
26438,27.511168,44.63552,RP293
26439,-35.550327,7.5461116,RP293
26440,18.030092,-24.146706,RP293
26441,30.616072,37.010525,RP293
26442,47.213085,-34.992634,RP293
26443,42.82293,27.608694,RP293
26444,-6.7339315,33.789673,RP293
26445,-27.124762,32.055,RP293
26446,38.77428,-28.240341,RP293
26447,-36.66489,21.76816,RP293
26448,52.973694,-12.981412,RP293
26449,-30.839085,0.09744867,RP293
26450,-25.89455,44.634457,RP293
26451,58.357487,-4.3128595,RP293
26452,41.965103,37.041985,RP293
26453,19.981783,22.637884,RP293
26454,58.357487,-4.3128595,RP293
26455,34.145267,11.449696,RP293
26456,48.147926,5.7402105,RP293
26457,54.48407,3.2176232,RP293
26458,-23.295914,45.42692,RP293
26459,42.77342,-10.712139,RP293
26460,-11.867502,44.27538,RP293
26461,-25.852673,38.58013,RP293
26462,-3.1962154,49.285587,RP293
26463,25.968155,-21.733435,RP293
26464,28.931923,9.560208,RP293
26465,15.542358,-58.415333,RP293
26466,4.1518555,-42.88082,RP293
26467,4.3203287,29.631613,RP293
26468,9.709213,42.89797,RP293
26469,30.56223,31.859804,RP293
26470,7.06169,-53.624203,RP293
26471,24.122616,42.3882,RP293
26472,-4.559717,-11.431039,RP293
26473,36.777973,7.357784,RP293
26474,-16.382452,30.397587,RP293
26475,-4.993936,-2.9728358,RP293
26476,-12.243311,-54.976612,RP293
26477,31.575012,41.67828,RP293
26478,-6.7830944,-57.762783,RP293
26479,42.418694,-20.992489,RP293
26480,-39.312496,25.941034,RP293
26481,43.718708,45.773342,RP293
26482,30.593025,-17.775534,RP293
26483,17.135944,-53.412918,RP293
26484,-16.466011,25.073862,RP293
26485,27.32041,-18.201689,RP293
26486,48.00162,5.4897966,RP293
26487,-10.894118,43.987965,RP293
26488,42.831314,20.301226,RP293
26489,38.7724,35.995724,RP293
26490,-6.3415775,-58.333435,RP293
26491,49.40277,40.351585,RP293
26492,26.590748,5.5751743,RP293
26493,-35.31533,21.379663,RP293
26494,48.566887,22.72367,RP293
26495,24.884441,52.196404,RP293
26496,-0.105648264,38.016727,RP293
26497,27.546993,-51.803905,RP293
26498,4.130521,52.521473,RP293
26499,49.575565,-7.019698,RP293
26500,-0.50962526,45.3427,RP293
26501,-47.393764,9.847679,RP293
26502,-38.13524,-3.7431004,RP293
26503,37.16298,27.166267,RP293
26504,10.542186,29.93876,RP293
26505,15.150966,40.22509,RP293
26506,-40.394905,19.032902,RP293
26507,41.54003,43.175007,RP293
26508,7.281197,-45.131123,RP293
26509,-35.024277,-26.659353,RP293
26510,-19.871025,1.117795,RP293
26511,44.137943,1.425973,RP293
26512,47.788486,10.363799,RP293
26513,-12.879831,38.935844,RP293
26514,20.967901,58.33502,RP293
26515,-18.506735,44.89674,RP293
26516,44.06737,-3.122473,RP293
26517,-25.864271,44.63027,RP293
26518,-20.717844,26.631237,RP293
26519,26.532124,47.46409,RP293
26520,9.08368,-54.414436,RP293
26521,27.592493,-24.623299,RP293
26522,9.832558,30.445938,RP293
26523,49.843483,35.3558,RP293
26524,-18.557005,44.764984,RP293
26525,3.7016764,43.26122,RP293
26526,-38.43342,8.883665,RP293
26527,-22.42726,-40.978977,RP293
26528,-35.65186,-17.361433,RP293
26529,24.47672,-14.893577,RP293
26530,15.543965,17.725866,RP293
26531,36.39517,22.05968,RP293
26532,57.04554,-2.8591413,RP293
26533,48.1259,-8.914958,RP293
26534,12.005973,-47.401558,RP293
26535,44.40921,-5.7678933,RP293
26536,41.184216,36.468082,RP293
26537,6.8655925,43.593708,RP293
26538,-7.4964957,51.339535,RP293
26539,36.233936,21.182564,RP293
26540,35.52571,19.20869,RP293
26541,26.532314,-17.61697,RP293
26542,8.971292,-49.62948,RP293
26543,20.75937,-16.0747,RP293
26544,21.481823,-26.086887,RP293
26545,32.152126,-23.017723,RP293
26546,-19.575487,38.49968,RP293
26547,-23.428158,29.027395,RP293
26548,-52.750427,10.743,RP293
26549,-6.809812,-37.122753,RP293
26550,-26.768944,-25.10496,RP293
26551,-7.7922854,41.724583,RP293
26552,53.256184,-14.620061,RP293
26553,-49.95129,18.44175,RP293
26554,27.090178,-14.906124,RP293
26555,28.773502,1.1933665,RP293
26556,-53.69074,6.105957,RP293
26557,23.09391,-49.311317,RP293
26558,-6.897558,15.613199,RP293
26559,38.783016,17.455202,RP293
26560,35.86807,24.086843,RP293
26561,-43.530903,6.065805,RP293
26562,-22.683332,33.84132,RP293
26563,24.156977,12.865834,RP293
26564,43.692543,-20.063837,RP293
26565,34.47958,51.435364,RP293
26566,31.738564,47.408752,RP293
26567,47.00454,23.090296,RP293
26568,38.020435,38.87622,RP293
26569,28.289951,8.244935,RP293
26570,19.89223,2.7382834,RP293
26571,-45.031525,28.433603,RP293
26572,18.675734,30.14457,RP293
26573,-5.550769,-2.502748,RP293
26574,11.605064,-56.731052,RP293
26575,48.44414,0.45282468,RP293
26576,29.95319,-2.9835322,RP293
26577,43.740093,35.0908,RP293
26578,28.195984,38.507942,RP293
26579,24.77166,-1.1101477,RP293
26580,-32.572056,29.019564,RP293
26581,-35.65778,10.884175,RP293
26582,40.31582,-10.0001745,RP293
26583,46.373013,34.345562,RP293
26584,47.29579,41.649933,RP293
26585,47.23106,2.31458,RP293
26586,24.815273,20.579,RP293
26587,18.110525,45.96169,RP293
26588,-35.86824,26.567373,RP293
26589,4.637771,-2.9936106,RP293
26590,8.398938,-13.095583,RP293
26591,36.01267,10.899281,RP293
26592,30.391815,55.60389,RP293
26593,26.68142,41.191143,RP293
26594,-14.393508,27.534609,RP293
26595,23.773577,14.315219,RP293
26596,48.591885,32.37072,RP293
26597,55.425606,-9.221386,RP293
26598,32.600697,29.410324,RP293
